customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure,Charges.Daily,Charges.Monthly,Charges.Total,Charges.Daily_range,Charges.Monthly_range,Charges.Total_range,tenure_range
4418-LZMSV,Male,0,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,13,2.06,61.8,750.1,2.0-2.5,50.0-70.0,396.0-1142.5,12-24
4419-UJMUS,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,No,69,3.3116666666666665,99.35,6856.45,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4422-QVIJA,Female,0,No,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,35,1.6716666666666666,50.15,1655.35,1.5-2.0,50.0-70.0,1389.0-3411.5,24-36
4423-JWZJN,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),No,64,3.0083333333333333,90.25,5629.15,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4423-YLHDV,Female,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,21,3.48,104.4,2200.25,3.0-4.0,90.0-119.0,1389.0-3411.5,12-24
4424-TKOPW,Male,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,2,3.128333333333333,93.85,196.75,3.0-4.0,90.0-119.0,0 - 396.0,0-12
4425-OWHWB,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),No,20,0.645,19.35,433.75,0 - 1.0,18.0-35.0,396.0-1142.5,12-24
4429-WYGFR,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,26,1.6383333333333332,49.15,1237.3,1.5-2.0,35.0-50.0,1142.5-1389.0,24-36
4430-UZIPO,Male,0,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,Yes,3,1.2283333333333333,36.85,108.7,1.0-1.5,35.0-50.0,0 - 396.0,0-12
4430-YHXGG,Female,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,No,4,0.8483333333333333,25.45,84.2,0 - 1.0,18.0-35.0,0 - 396.0,0-12
4431-EDMIQ,Female,0,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,7,2.5233333333333334,75.7,554.05,2.5-3.0,70.0-80.0,396.0-1142.5,0-12
4432-ADRLB,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,2,1.4883333333333333,44.65,74.9,1.0-1.5,35.0-50.0,0 - 396.0,0-12
4433-JCGCG,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,46,3.3666666666666667,101.0,4680.05,3.0-4.0,90.0-119.0,3779.0-8685.0,36-48
4438-GGYWL,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,62,3.8516666666666666,115.55,7159.05,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4439-JMPMT,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,5,2.8583333333333334,85.75,470.95,2.5-3.0,80.0-90.0,396.0-1142.5,0-12
4439-YRNVD,Female,0,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,No,10,1.2083333333333333,36.25,374.0,1.0-1.5,35.0-50.0,0 - 396.0,0-12
4441-NIHPT,Female,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,13,2.4766666666666666,74.3,940.35,2.0-2.5,70.0-80.0,396.0-1142.5,12-24
4443-EMBNA,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,71,0.825,24.75,1836.9,0 - 1.0,18.0-35.0,1389.0-3411.5,60+
4445-KWOKW,Female,0,No,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),No,42,2.005,60.15,2421.6,2.0-2.5,50.0-70.0,1389.0-3411.5,36-48
4445-ZJNMU,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,9,3.31,99.3,918.75,3.0-4.0,90.0-119.0,396.0-1142.5,0-12
4446-BZKHU,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,61,3.518333333333333,105.55,6281.45,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4450-DLLMH,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,2,2.3766666666666665,71.3,157.75,2.0-2.5,70.0-80.0,0 - 396.0,0-12
4450-MDZFX,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,60,2.478333333333333,74.35,4453.3,2.0-2.5,70.0-80.0,3779.0-8685.0,48-60
4450-YOOHP,Female,0,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,39,1.6883333333333332,50.65,1905.4,1.5-2.0,50.0-70.0,1389.0-3411.5,36-48
4451-RWASJ,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,15,0.65,19.5,239.75,0 - 1.0,18.0-35.0,0 - 396.0,12-24
4452-QIIEB,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,7,1.4633333333333334,43.9,278.4,1.0-1.5,35.0-50.0,0 - 396.0,0-12
4452-ROHMO,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,15,0.6533333333333334,19.6,331.6,0 - 1.0,18.0-35.0,0 - 396.0,12-24
4455-BFSPD,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),No,61,3.371666666666667,101.15,6383.9,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4456-RHSNB,Female,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,19,1.6533333333333333,49.6,962.9,1.5-2.0,35.0-50.0,396.0-1142.5,12-24
4458-KVRBJ,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,59,0.8333333333333334,25.0,1510.5,0 - 1.0,18.0-35.0,1389.0-3411.5,48-60
4459-BBGHE,Male,0,No,Yes,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,30,1.4833333333333334,44.5,1307.8,1.0-1.5,35.0-50.0,1142.5-1389.0,24-36
4462-CYWMH,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,62,2.993333333333333,89.8,5629.55,2.5-3.0,80.0-90.0,3779.0-8685.0,60+
4464-JCOLN,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,Yes,2,0.6616666666666667,19.85,35.9,0 - 1.0,18.0-35.0,0 - 396.0,0-12
4465-VDKIQ,Female,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,No,18,2.5933333333333333,77.8,1358.6,2.5-3.0,70.0-80.0,1142.5-1389.0,12-24
4468-KAZHE,Female,1,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,20,2.0,60.0,1259.35,2.0-2.5,50.0-70.0,1142.5-1389.0,12-24
4468-MLDTH,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,4,2.0433333333333334,61.3,249.4,2.0-2.5,50.0-70.0,0 - 396.0,0-12
4468-YDOVK,Male,0,No,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),No,5,1.6216666666666666,48.65,235.2,1.5-2.0,35.0-50.0,0 - 396.0,0-12
4471-KXAUH,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,Yes,42,2.81,84.3,3588.4,2.5-3.0,80.0-90.0,3411.5-3779.0,36-48
4471-OIIDG,Female,0,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,10,3.353333333333333,100.6,1060.2,3.0-4.0,90.0-119.0,396.0-1142.5,0-12
4472-LVYGI,Female,0,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,0,1.7516666666666665,52.55,0.0,1.5-2.0,50.0-70.0,0 - 396.0,0-12
4472-VESGY,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),No,52,3.271666666666667,98.15,4993.4,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
4475-NVTLU,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,No,45,0.64,19.2,903.7,0 - 1.0,18.0-35.0,396.0-1142.5,36-48
4476-OSWTN,Male,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No,69,3.685,110.55,7610.1,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4477-QAXWD,Male,0,Yes,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),Yes,25,1.27,38.1,970.4,1.0-1.5,35.0-50.0,396.0-1142.5,24-36
4480-MBMLB,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,36,3.493333333333333,104.8,3886.45,3.0-4.0,90.0-119.0,3779.0-8685.0,24-36
4480-QQRHC,Female,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,8,2.4683333333333333,74.05,600.15,2.0-2.5,70.0-80.0,396.0-1142.5,0-12
4482-EWFMI,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,2,2.3233333333333333,69.7,135.2,2.0-2.5,50.0-70.0,0 - 396.0,0-12
4482-FTFFX,Male,0,No,No,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,5,1.8716666666666666,56.15,291.45,1.5-2.0,50.0-70.0,0 - 396.0,0-12
4484-CGXFK,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,3,1.8433333333333333,55.3,196.15,1.5-2.0,50.0-70.0,0 - 396.0,0-12
4484-GLZOU,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,52,3.5016666666666665,105.05,5624.85,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
4486-EFAEB,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,No,13,0.6799999999999999,20.4,251.65,0 - 1.0,18.0-35.0,0 - 396.0,12-24
4487-ZYJZK,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),No,38,0.6533333333333334,19.6,763.1,0 - 1.0,18.0-35.0,396.0-1142.5,36-48
4488-KQFDT,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,61,3.4650000000000003,103.95,6423.0,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4488-PSYCG,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),Yes,16,0.675,20.25,327.45,0 - 1.0,18.0-35.0,0 - 396.0,12-24
4489-SNOJF,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,Yes,35,2.408333333333333,72.25,2568.55,2.0-2.5,70.0-80.0,1389.0-3411.5,24-36
4495-LHSSK,Female,0,No,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,18,1.9216666666666666,57.65,992.7,1.5-2.0,50.0-70.0,396.0-1142.5,12-24
4498-WRAJX,Male,1,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,71,3.503333333333333,105.1,7548.1,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4500-HKANN,Male,0,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,No,23,1.99,59.7,1414.2,1.5-2.0,50.0-70.0,1389.0-3411.5,12-24
4501-EQDRN,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,1,2.3233333333333333,69.7,69.7,2.0-2.5,50.0-70.0,0 - 396.0,0-12
4501-UYKBC,Female,1,No,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No,46,2.3033333333333332,69.1,3255.35,2.0-2.5,50.0-70.0,1389.0-3411.5,36-48
4501-VCPFK,Male,0,No,No,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,No,26,1.1916666666666667,35.75,1022.5,1.0-1.5,35.0-50.0,396.0-1142.5,24-36
4503-BDXBD,Male,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,Yes,11,2.4983333333333335,74.95,815.5,2.0-2.5,70.0-80.0,396.0-1142.5,0-12
4504-YOULA,Female,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,35,1.9816666666666667,59.45,2136.9,1.5-2.0,50.0-70.0,1389.0-3411.5,24-36
4505-EXZHB,Female,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,Yes,6,2.48,74.4,434.1,2.0-2.5,70.0-80.0,396.0-1142.5,0-12
4508-OEBEY,Male,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),No,31,2.5166666666666666,75.5,2424.45,2.5-3.0,70.0-80.0,1389.0-3411.5,24-36
4510-HIMLV,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,2.3266666666666667,69.8,69.8,2.0-2.5,50.0-70.0,0 - 396.0,0-12
4510-PYUSH,Female,1,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,38,1.905,57.15,2250.65,1.5-2.0,50.0-70.0,1389.0-3411.5,36-48
4512-ZUIYL,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,2,2.3333333333333335,70.0,153.05,2.0-2.5,70.0-80.0,0 - 396.0,0-12
4513-CXYIX,Female,1,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,71,2.69,80.7,5676.0,2.5-3.0,80.0-90.0,3779.0-8685.0,60+
4514-GFCFI,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,16,2.825,84.75,1350.15,2.5-3.0,80.0-90.0,1142.5-1389.0,12-24
4518-FZBSX,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,42,0.675,20.25,854.9,0 - 1.0,18.0-35.0,396.0-1142.5,36-48
4521-WFJAI,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,56,0.865,25.95,1444.05,0 - 1.0,18.0-35.0,1389.0-3411.5,48-60
4521-YEEHE,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,18,2.9616666666666664,88.85,1594.75,2.5-3.0,80.0-90.0,1389.0-3411.5,12-24
4522-AKYLR,Female,1,No,No,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,13,1.8266666666666667,54.8,731.3,1.5-2.0,50.0-70.0,396.0-1142.5,12-24
4522-XRWWI,Male,0,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),No,42,2.6816666666666666,80.45,3375.9,2.5-3.0,80.0-90.0,1389.0-3411.5,36-48
4523-WXCEF,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,59,3.3699999999999997,101.1,6039.9,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
4524-QCSSM,Male,0,No,No,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,26,1.4883333333333333,44.65,1156.55,1.0-1.5,35.0-50.0,1142.5-1389.0,24-36
4525-VZCZG,Male,0,No,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,No,54,3.5283333333333333,105.85,5826.65,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
4526-EXKKN,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,40,0.8200000000000001,24.6,973.95,0 - 1.0,18.0-35.0,396.0-1142.5,36-48
4526-RMTLL,Male,0,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),No,8,2.5383333333333336,76.15,645.8,2.5-3.0,70.0-80.0,396.0-1142.5,0-12
4526-ZJJTM,Female,1,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),No,25,2.9466666666666668,88.4,2191.15,2.5-3.0,80.0-90.0,1389.0-3411.5,24-36
4529-CKBCL,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,2,2.6733333333333333,80.2,146.05,2.5-3.0,80.0-90.0,0 - 396.0,0-12
4530-NDRKU,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,No,42,0.635,19.05,761.85,0 - 1.0,18.0-35.0,396.0-1142.5,36-48
4531-AUZNK,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,No,51,3.171666666666667,95.15,5000.05,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
4534-WGCIR,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,58,0.8383333333333333,25.15,1509.9,0 - 1.0,18.0-35.0,1389.0-3411.5,48-60
4536-IPCKQ,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,56,3.2866666666666666,98.6,5581.05,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
4536-PLEQY,Male,0,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,12,2.835,85.05,999.8,2.5-3.0,80.0-90.0,396.0-1142.5,0-12
4537-CIBHB,Female,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,9,0.675,20.25,172.35,0 - 1.0,18.0-35.0,0 - 396.0,0-12
4537-DKTAL,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,2,1.5183333333333333,45.55,84.4,1.5-2.0,35.0-50.0,0 - 396.0,0-12
4538-WNTMJ,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,46,0.8316666666666667,24.95,1165.9,0 - 1.0,18.0-35.0,1142.5-1389.0,36-48
4541-RMRLG,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,Yes,7,0.6416666666666667,19.25,112.3,0 - 1.0,18.0-35.0,0 - 396.0,0-12
4544-RXFMG,Male,0,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,No,8,1.4483333333333335,43.45,345.5,1.0-1.5,35.0-50.0,0 - 396.0,0-12
4546-FOKWR,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,16,2.4916666666666667,74.75,1129.35,2.0-2.5,70.0-80.0,396.0-1142.5,12-24
4547-FZJWE,Male,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),No,55,1.9816666666666667,59.45,3157.0,1.5-2.0,50.0-70.0,1389.0-3411.5,48-60
4547-KQRTM,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,10,2.6683333333333334,80.05,830.7,2.5-3.0,80.0-90.0,396.0-1142.5,0-12
4547-LYTDD,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,16,2.421666666666667,72.65,1194.3,2.0-2.5,70.0-80.0,1142.5-1389.0,12-24
4548-SDBKE,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,5,2.8400000000000003,85.2,474.8,2.5-3.0,80.0-90.0,396.0-1142.5,0-12
4549-ZDQYY,Female,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),No,52,1.9316666666666669,57.95,3042.25,1.5-2.0,50.0-70.0,1389.0-3411.5,48-60
4550-EVXNY,Female,0,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1,2.3216666666666668,69.65,69.65,2.0-2.5,50.0-70.0,0 - 396.0,0-12
4550-VBOFE,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,70,3.4316666666666666,102.95,7101.5,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4553-DVPZG,Female,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,62,3.378333333333333,101.35,6164.7,3.0-4.0,90.0-119.0,3779.0-8685.0,60+
4554-YGZIH,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),Yes,49,3.0016666666666665,90.05,4547.25,3.0-4.0,90.0-119.0,3779.0-8685.0,48-60
4555-YIGPD,Female,0,No,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,4,1.9066666666666667,57.2,223.75,1.5-2.0,50.0-70.0,0 - 396.0,0-12
4558-CGYCZ,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,4,0.6583333333333333,19.75,78.3,0 - 1.0,18.0-35.0,0 - 396.0,0-12
4558-FANTW,Female,0,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,Yes,17,3.0616666666666665,91.85,1574.45,3.0-4.0,90.0-119.0,1389.0-3411.5,12-24
4559-UWIHT,Male,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,14,2.7550000000000003,82.65,1185.0,2.5-3.0,80.0-90.0,1142.5-1389.0,12-24
4560-WQAQW,Female,0,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),No,59,2.29,68.7,4070.95,2.0-2.5,50.0-70.0,3779.0-8685.0,48-60
4565-EVZMJ,Female,0,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,No,47,1.9633333333333334,58.9,2813.05,1.5-2.0,50.0-70.0,1389.0-3411.5,36-48
4565-NLZBV,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,71,0.8216666666666667,24.65,1710.15,0 - 1.0,18.0-35.0,1389.0-3411.5,60+
4566-GOLUK,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,47,3.578333333333333,107.35,5118.95,3.0-4.0,90.0-119.0,3779.0-8685.0,36-48
4566-NECEV,Male,0,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,No,5,3.2183333333333333,96.55,500.1,3.0-4.0,90.0-119.0,396.0-1142.5,0-12
4566-QVRRW,Female,0,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,11,1.4683333333333333,44.05,483.7,1.0-1.5,35.0-50.0,396.0-1142.5,0-12
4567-AKPIA,Female,0,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,41,3.6366666666666663,109.1,4454.25,3.0-4.0,90.0-119.0,3779.0-8685.0,36-48
4568-KNYWR,Male,0,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),No,52,2.1083333333333334,63.25,3342.45,2.0-2.5,50.0-70.0,1389.0-3411.5,48-60
4568-TTZRT,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,9,0.6799999999999999,20.4,181.8,0 - 1.0,18.0-35.0,0 - 396.0,0-12
4570-QHXHL,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,9,1.4583333333333333,43.75,405.7,1.0-1.5,35.0-50.0,396.0-1142.5,0-12
4572-DVCGN,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,10,2.675,80.25,846.0,2.5-3.0,80.0-90.0,396.0-1142.5,0-12
